#timestamp,Px,Py,Pz,qx,qy,qz,qw,vx,vy,vz
1693481268957772800,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481268967823872,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481268977874944,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481268987926016,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481268997977088,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269008028160,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269018079232,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269028130304,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269038181376,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269048232448,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269058283520,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269068334592,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269078385664,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269088436736,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269098487808,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269108538880,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269118589952,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269128641024,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269138692096,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269148743168,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269158794240,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269168845312,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269178896384,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269188947456,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269198998528,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269209049600,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269219100672,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269229151744,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269239202816,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269249253888,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269259304960,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269269356032,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269279407104,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269289458176,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269299509248,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269309560320,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269319611392,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269329662464,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269339713536,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269349764608,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269359815680,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693481269369866752,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
