#timestamp,Px,Py,Pz,qx,qy,qz,qw,vx,vy,vz
1693228921786938368,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921796989440,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921807040512,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921817091584,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921827142656,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921837193728,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921847244800,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921857295872,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921867346944,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921877398016,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921887449088,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921897500160,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921907551232,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921917602304,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921927653376,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921937704448,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921947755520,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921957806592,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921967857664,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921977908736,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921987959808,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228921998010880,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922008061952,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922018113024,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922028164096,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922038215168,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922048266240,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922058317312,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922068368384,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922078419456,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922088470528,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922098521600,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922108572672,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922118623744,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922128674816,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922138725888,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922148776960,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922158828032,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922168879104,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922178930176,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922188981248,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922199032320,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922209083392,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922219134464,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922229185536,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922239236608,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922249287680,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922259338752,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922269389824,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922279440896,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922289491968,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922299543040,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922309594112,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922319645184,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922329696256,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922339747328,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922349798400,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922359849472,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922369900544,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922379951616,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922390002688,-640.0,-400.0,-7.177432537078857,0.0,0.0,0.007203365676105022,0.9999739527702332,0.0,0.0,0.0
1693228922400053760,-640.0,-400.0,-7.177481174468994,6.556759217346553e-06,-0.0009102117619477212,0.007203363813459873,0.999973714351654,5.857912401552312e-05,8.439994303444109e-07,-0.016412023454904556
1693228922410104832,-640.0,-400.0,-7.177857875823975,3.0813949706498533e-05,-0.004277603700757027,0.007203299552202225,0.9999648928642273,0.0007564635598100722,1.0899017979681958e-05,-0.06217457726597786
